name,type,start_time,duration,miso,mosi
Flipper-W5500,result,3.237429167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23743425,0.000000083,,
Flipper-W5500,enable,3.237435417,0.000000083,,
Flipper-W5500,result,3.237436917,0.000003833,0x01,0x00
Flipper-W5500,result,3.237440917,0.000003833,0x02,0x02
Flipper-W5500,result,3.237444917,0.000003833,0x03,0x68
Flipper-W5500,result,3.237451583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237456667,0.000000083,,
Flipper-W5500,enable,3.237457833,0.000000083,,
Flipper-W5500,result,3.237459333,0.000003833,0x01,0x00
Flipper-W5500,result,3.237463333,0.000003833,0x02,0x02
Flipper-W5500,result,3.237467333,0.000003833,0x03,0x68
Flipper-W5500,result,3.237474,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237479083,0.000000083,,
Flipper-W5500,enable,3.23748025,0.000000083,,
Flipper-W5500,result,3.23748175,0.000003833,0x01,0x00
Flipper-W5500,result,3.23748575,0.000003833,0x02,0x02
Flipper-W5500,result,3.23748975,0.000003833,0x03,0x68
Flipper-W5500,result,3.237496417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.2375015,0.000000083,,
Flipper-W5500,enable,3.237502667,0.000000083,,
Flipper-W5500,result,3.237504167,0.000003833,0x01,0x00
Flipper-W5500,result,3.237508167,0.000003833,0x02,0x02
Flipper-W5500,result,3.237512167,0.000003833,0x03,0x68
Flipper-W5500,result,3.237518833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237523917,0.000000083,,
Flipper-W5500,enable,3.237525083,0.000000083,,
Flipper-W5500,result,3.237526583,0.000003833,0x01,0x00
Flipper-W5500,result,3.237530583,0.000003833,0x02,0x02
Flipper-W5500,result,3.237534583,0.000003833,0x03,0x68
Flipper-W5500,result,3.23754125,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237546333,0.000000083,,
Flipper-W5500,enable,3.2375475,0.000000083,,
Flipper-W5500,result,3.237549,0.000003833,0x01,0x00
Flipper-W5500,result,3.237553,0.000003833,0x02,0x02
Flipper-W5500,result,3.237557,0.000003833,0x03,0x68
Flipper-W5500,result,3.237565083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237570167,0.000000083,,
Flipper-W5500,enable,3.237571333,0.000000083,,
Flipper-W5500,result,3.237572833,0.000003833,0x01,0x00
Flipper-W5500,result,3.237576833,0.000003833,0x02,0x02
Flipper-W5500,result,3.237580833,0.000003833,0x03,0x68
Flipper-W5500,result,3.2375875,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237592583,0.000000083,,
Flipper-W5500,enable,3.23759375,0.000000083,,
Flipper-W5500,result,3.23759525,0.000003833,0x01,0x00
Flipper-W5500,result,3.23759925,0.000003833,0x02,0x02
Flipper-W5500,result,3.23760325,0.000003833,0x03,0x68
Flipper-W5500,result,3.237609917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237615,0.000000083,,
Flipper-W5500,enable,3.237616167,0.000000083,,
Flipper-W5500,result,3.237617667,0.000003833,0x01,0x00
Flipper-W5500,result,3.237621667,0.000003833,0x02,0x02
Flipper-W5500,result,3.237625667,0.000003833,0x03,0x68
Flipper-W5500,result,3.237632333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237637417,0.000000083,,
Flipper-W5500,enable,3.237638583,0.000000083,,
Flipper-W5500,result,3.237640083,0.000003833,0x01,0x00
Flipper-W5500,result,3.237644083,0.000003833,0x02,0x02
Flipper-W5500,result,3.237648083,0.000003833,0x03,0x68
Flipper-W5500,result,3.23765475,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237659833,0.000000083,,
Flipper-W5500,enable,3.237661,0.000000083,,
Flipper-W5500,result,3.2376625,0.000003833,0x01,0x00
Flipper-W5500,result,3.2376665,0.000003833,0x02,0x02
Flipper-W5500,result,3.2376705,0.000003833,0x03,0x68
Flipper-W5500,result,3.237677167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23768225,0.000000083,,
Flipper-W5500,enable,3.237683333,0.000000083,,
Flipper-W5500,result,3.237684833,0.000003917,0x01,0x00
Flipper-W5500,result,3.237688917,0.000003833,0x02,0x02
Flipper-W5500,result,3.237692917,0.000003833,0x03,0x68
Flipper-W5500,result,3.237699583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237704667,0.000000083,,
Flipper-W5500,enable,3.23770575,0.000000083,,
Flipper-W5500,result,3.23770725,0.000003833,0x01,0x00
Flipper-W5500,result,3.23771125,0.000003833,0x02,0x02
Flipper-W5500,result,3.23771525,0.000003833,0x03,0x68
Flipper-W5500,result,3.237722,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237729,0.000000083,,
Flipper-W5500,enable,3.237730167,0.000000083,,
Flipper-W5500,result,3.237731667,0.000003833,0x01,0x00
Flipper-W5500,result,3.237735667,0.000003833,0x02,0x02
Flipper-W5500,result,3.237739667,0.000003833,0x03,0x68
Flipper-W5500,result,3.237746333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237751417,0.000000083,,
Flipper-W5500,enable,3.2377525,0.000000083,,
Flipper-W5500,result,3.237754,0.000003833,0x01,0x00
Flipper-W5500,result,3.237758,0.000003833,0x02,0x02
Flipper-W5500,result,3.237762,0.000003833,0x03,0x68
Flipper-W5500,result,3.23776875,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237773833,0.000000083,,
Flipper-W5500,enable,3.237774917,0.000000083,,
Flipper-W5500,result,3.237776417,0.000003833,0x01,0x00
Flipper-W5500,result,3.237780417,0.000003833,0x02,0x02
Flipper-W5500,result,3.237784417,0.000003833,0x03,0x68
Flipper-W5500,result,3.237791167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237796167,0.000000083,,
Flipper-W5500,enable,3.237797333,0.000000083,,
Flipper-W5500,result,3.237798833,0.000003833,0x01,0x00
Flipper-W5500,result,3.237802833,0.000003833,0x02,0x02
Flipper-W5500,result,3.237806833,0.000003833,0x03,0x68
Flipper-W5500,result,3.2378135,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237818583,0.000000083,,
Flipper-W5500,enable,3.23781975,0.000000083,,
Flipper-W5500,result,3.23782125,0.000003833,0x01,0x00
Flipper-W5500,result,3.23782525,0.000003833,0x02,0x02
Flipper-W5500,result,3.23782925,0.000003833,0x03,0x68
Flipper-W5500,result,3.237835917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237841,0.000000083,,
Flipper-W5500,enable,3.237842167,0.000000083,,
Flipper-W5500,result,3.237843667,0.000003833,0x01,0x00
Flipper-W5500,result,3.237847667,0.000003833,0x02,0x02
Flipper-W5500,result,3.237851667,0.000003833,0x03,0x68
Flipper-W5500,result,3.237858333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237863417,0.000000083,,
Flipper-W5500,enable,3.237864583,0.000000083,,
Flipper-W5500,result,3.237866083,0.000003833,0x01,0x00
Flipper-W5500,result,3.237870083,0.000003833,0x02,0x02
Flipper-W5500,result,3.237874083,0.000003833,0x03,0x68
Flipper-W5500,result,3.23788075,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237885833,0.000000083,,
Flipper-W5500,enable,3.237887,0.000000083,,
Flipper-W5500,result,3.2378885,0.000003833,0x01,0x00
Flipper-W5500,result,3.2378925,0.000003833,0x02,0x02
Flipper-W5500,result,3.2378965,0.000003833,0x03,0x68
Flipper-W5500,result,3.237903167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23790825,0.000000083,,
Flipper-W5500,enable,3.237909417,0.000000083,,
Flipper-W5500,result,3.237910917,0.000003833,0x01,0x00
Flipper-W5500,result,3.237914917,0.000003833,0x02,0x02
Flipper-W5500,result,3.237918917,0.000003833,0x03,0x68
Flipper-W5500,result,3.237925583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237930667,0.000000083,,
Flipper-W5500,enable,3.237931833,0.000000083,,
Flipper-W5500,result,3.237933333,0.000003833,0x01,0x00
Flipper-W5500,result,3.237937333,0.000003833,0x02,0x02
Flipper-W5500,result,3.237941333,0.000003833,0x03,0x68
Flipper-W5500,result,3.237948,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237953083,0.000000083,,
Flipper-W5500,enable,3.237954167,0.000000083,,
Flipper-W5500,result,3.237955667,0.000003833,0x01,0x00
Flipper-W5500,result,3.237959667,0.000003833,0x02,0x02
Flipper-W5500,result,3.237963667,0.000003833,0x03,0x68
Flipper-W5500,result,3.237970417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.2379755,0.000000083,,
Flipper-W5500,enable,3.237976583,0.000000083,,
Flipper-W5500,result,3.237978083,0.000003833,0x01,0x00
Flipper-W5500,result,3.237982083,0.000003833,0x02,0x02
Flipper-W5500,result,3.237986083,0.000003833,0x03,0x68
Flipper-W5500,result,3.237992833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.237997833,0.000000083,,
Flipper-W5500,enable,3.237999,0.000000083,,
Flipper-W5500,result,3.2380005,0.000003833,0x01,0x00
Flipper-W5500,result,3.2380045,0.000003833,0x02,0x02
Flipper-W5500,result,3.2380085,0.000003833,0x03,0x68
Flipper-W5500,result,3.238015167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23802025,0.000000083,,
Flipper-W5500,enable,3.238021417,0.000000083,,
Flipper-W5500,result,3.238022917,0.000003833,0x01,0x00
Flipper-W5500,result,3.238026917,0.000003833,0x02,0x02
Flipper-W5500,result,3.238030917,0.000003833,0x03,0x68
Flipper-W5500,result,3.238037583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238042667,0.000000083,,
Flipper-W5500,enable,3.238043833,0.000000083,,
Flipper-W5500,result,3.238045333,0.000003833,0x01,0x00
Flipper-W5500,result,3.238049333,0.000003833,0x02,0x02
Flipper-W5500,result,3.238053333,0.000003833,0x03,0x68
Flipper-W5500,result,3.23806,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238065083,0.000000083,,
Flipper-W5500,enable,3.23806625,0.000000083,,
Flipper-W5500,result,3.23806775,0.000003833,0x01,0x00
Flipper-W5500,result,3.23807175,0.000003833,0x02,0x02
Flipper-W5500,result,3.23807575,0.000003833,0x03,0x68
Flipper-W5500,result,3.238082417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.2380875,0.000000083,,
Flipper-W5500,enable,3.238088667,0.000000083,,
Flipper-W5500,result,3.238090167,0.000003833,0x01,0x00
Flipper-W5500,result,3.238094167,0.000003833,0x02,0x02
Flipper-W5500,result,3.238098167,0.000003833,0x03,0x68
Flipper-W5500,result,3.238104833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238109917,0.000000083,,
Flipper-W5500,enable,3.238111083,0.000000083,,
Flipper-W5500,result,3.238112583,0.000003833,0x01,0x00
Flipper-W5500,result,3.238116583,0.000003833,0x02,0x02
Flipper-W5500,result,3.238120583,0.000003833,0x03,0x68
Flipper-W5500,result,3.23812725,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238132333,0.000000083,,
Flipper-W5500,enable,3.2381335,0.000000083,,
Flipper-W5500,result,3.238135,0.000003833,0x01,0x00
Flipper-W5500,result,3.238139,0.000003833,0x02,0x02
Flipper-W5500,result,3.238143,0.000003833,0x03,0x68
Flipper-W5500,result,3.238149667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23815475,0.000000083,,
Flipper-W5500,enable,3.238155833,0.000000083,,
Flipper-W5500,result,3.238157333,0.000003833,0x01,0x00
Flipper-W5500,result,3.238161333,0.000003833,0x02,0x02
Flipper-W5500,result,3.238165333,0.000003833,0x03,0x68
Flipper-W5500,result,3.238172083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238177167,0.000000083,,
Flipper-W5500,enable,3.23817825,0.000000083,,
Flipper-W5500,result,3.23817975,0.000003833,0x01,0x00
Flipper-W5500,result,3.23818375,0.000003833,0x02,0x02
Flipper-W5500,result,3.23818775,0.000003833,0x03,0x68
Flipper-W5500,result,3.2381945,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238199583,0.000000083,,
Flipper-W5500,enable,3.238200667,0.000000083,,
Flipper-W5500,result,3.238202167,0.000003833,0x01,0x00
Flipper-W5500,result,3.238206167,0.000003833,0x02,0x02
Flipper-W5500,result,3.238210167,0.000003833,0x03,0x68
Flipper-W5500,result,3.238216833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238221917,0.000000083,,
Flipper-W5500,enable,3.238223083,0.000000083,,
Flipper-W5500,result,3.238224583,0.000003833,0x01,0x00
Flipper-W5500,result,3.238228583,0.000003833,0x02,0x02
Flipper-W5500,result,3.238232583,0.000003833,0x03,0x68
Flipper-W5500,result,3.23823925,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238244333,0.000000083,,
Flipper-W5500,enable,3.2382455,0.000000083,,
Flipper-W5500,result,3.238247,0.000003833,0x01,0x00
Flipper-W5500,result,3.238251,0.000003833,0x02,0x02
Flipper-W5500,result,3.238255,0.000003833,0x03,0x68
Flipper-W5500,result,3.238261667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23826675,0.000000083,,
Flipper-W5500,enable,3.238267917,0.000000083,,
Flipper-W5500,result,3.238269417,0.000003833,0x01,0x00
Flipper-W5500,result,3.238273417,0.000003833,0x02,0x02
Flipper-W5500,result,3.238277417,0.000003833,0x03,0x68
Flipper-W5500,result,3.238284083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238289167,0.000000083,,
Flipper-W5500,enable,3.238290333,0.000000083,,
Flipper-W5500,result,3.238291833,0.000003833,0x01,0x00
Flipper-W5500,result,3.238295833,0.000003833,0x02,0x02
Flipper-W5500,result,3.238299833,0.000003833,0x03,0x68
Flipper-W5500,result,3.2383065,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238311583,0.000000083,,
Flipper-W5500,enable,3.23831275,0.000000083,,
Flipper-W5500,result,3.23831425,0.000003833,0x01,0x00
Flipper-W5500,result,3.23831825,0.000003833,0x02,0x02
Flipper-W5500,result,3.23832225,0.000003833,0x03,0x68
Flipper-W5500,result,3.238328917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238334,0.000000083,,
Flipper-W5500,enable,3.238335167,0.000000083,,
Flipper-W5500,result,3.238336667,0.000003833,0x01,0x00
Flipper-W5500,result,3.238340667,0.000003833,0x02,0x02
Flipper-W5500,result,3.238344667,0.000003833,0x03,0x68
Flipper-W5500,result,3.238351333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238356417,0.000000083,,
Flipper-W5500,enable,3.2383575,0.000000083,,
Flipper-W5500,result,3.238359,0.000003833,0x01,0x00
Flipper-W5500,result,3.238363,0.000003833,0x02,0x02
Flipper-W5500,result,3.238367,0.000003833,0x03,0x68
Flipper-W5500,result,3.23837375,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238378833,0.000000083,,
Flipper-W5500,enable,3.238379917,0.000000083,,
Flipper-W5500,result,3.238381417,0.000003833,0x01,0x00
Flipper-W5500,result,3.238385417,0.000003833,0x02,0x02
Flipper-W5500,result,3.238389417,0.000003833,0x03,0x68
Flipper-W5500,result,3.238396167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238401167,0.000000083,,
Flipper-W5500,enable,3.238402333,0.000000083,,
Flipper-W5500,result,3.238403833,0.000003833,0x01,0x00
Flipper-W5500,result,3.238407833,0.000003833,0x02,0x02
Flipper-W5500,result,3.238411833,0.000003833,0x03,0x68
Flipper-W5500,result,3.2384185,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238423583,0.000000083,,
Flipper-W5500,enable,3.23842475,0.000000083,,
Flipper-W5500,result,3.23842625,0.000003833,0x01,0x00
Flipper-W5500,result,3.23843025,0.000003833,0x02,0x02
Flipper-W5500,result,3.23843425,0.000003833,0x03,0x68
Flipper-W5500,result,3.238440917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238446,0.000000083,,
Flipper-W5500,enable,3.238447167,0.000000083,,
Flipper-W5500,result,3.238448667,0.000003833,0x01,0x00
Flipper-W5500,result,3.238452667,0.000003833,0x02,0x02
Flipper-W5500,result,3.238456667,0.000003833,0x03,0x68
Flipper-W5500,result,3.238463333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238468417,0.000000083,,
Flipper-W5500,enable,3.238469583,0.000000083,,
Flipper-W5500,result,3.238471083,0.000003833,0x01,0x00
Flipper-W5500,result,3.238475083,0.000003833,0x02,0x02
Flipper-W5500,result,3.238479083,0.000003833,0x03,0x68
Flipper-W5500,result,3.23848575,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238490833,0.000000083,,
Flipper-W5500,enable,3.238492,0.000000083,,
Flipper-W5500,result,3.2384935,0.000003833,0x01,0x00
Flipper-W5500,result,3.2384975,0.000003833,0x02,0x02
Flipper-W5500,result,3.2385015,0.000003833,0x03,0x68
Flipper-W5500,result,3.238508167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23851325,0.000000083,,
Flipper-W5500,enable,3.238514417,0.000000083,,
Flipper-W5500,result,3.238515917,0.000003833,0x01,0x00
Flipper-W5500,result,3.238519917,0.000003833,0x02,0x02
Flipper-W5500,result,3.238523917,0.000003833,0x03,0x68
Flipper-W5500,result,3.238530583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238535667,0.000000083,,
Flipper-W5500,enable,3.238536833,0.000000083,,
Flipper-W5500,result,3.238538333,0.000003833,0x01,0x00
Flipper-W5500,result,3.238542333,0.000003833,0x02,0x02
Flipper-W5500,result,3.238546333,0.000003833,0x03,0x68
Flipper-W5500,result,3.238553,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238558083,0.000000083,,
Flipper-W5500,enable,3.238559167,0.000000083,,
Flipper-W5500,result,3.238563167,0.000003833,0x01,0x00
Flipper-W5500,result,3.238567167,0.000003833,0x02,0x02
Flipper-W5500,result,3.238571167,0.000003833,0x03,0x68
Flipper-W5500,result,3.238577833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238582917,0.000000083,,
Flipper-W5500,enable,3.238584083,0.000000083,,
Flipper-W5500,result,3.238585583,0.000003833,0x01,0x00
Flipper-W5500,result,3.238589583,0.000003833,0x02,0x02
Flipper-W5500,result,3.238593583,0.000003833,0x03,0x68
Flipper-W5500,result,3.23860025,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238605333,0.000000083,,
Flipper-W5500,enable,3.2386065,0.000000083,,
Flipper-W5500,result,3.238608,0.000003833,0x01,0x00
Flipper-W5500,result,3.238612,0.000003833,0x02,0x02
Flipper-W5500,result,3.238616,0.000003833,0x03,0x68
Flipper-W5500,result,3.238622667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23862775,0.000000083,,
Flipper-W5500,enable,3.238628917,0.000000083,,
Flipper-W5500,result,3.238630417,0.000003833,0x01,0x00
Flipper-W5500,result,3.238634417,0.000003833,0x02,0x02
Flipper-W5500,result,3.238638417,0.000003833,0x03,0x68
Flipper-W5500,result,3.238645083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238650167,0.000000083,,
Flipper-W5500,enable,3.23865125,0.000000083,,
Flipper-W5500,result,3.23865275,0.000003833,0x01,0x00
Flipper-W5500,result,3.23865675,0.000003833,0x02,0x02
Flipper-W5500,result,3.23866075,0.000003833,0x03,0x68
Flipper-W5500,result,3.2386675,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238672583,0.000000083,,
Flipper-W5500,enable,3.238673667,0.000000083,,
Flipper-W5500,result,3.238675167,0.000003833,0x01,0x00
Flipper-W5500,result,3.238679167,0.000003833,0x02,0x02
Flipper-W5500,result,3.238683167,0.000003833,0x03,0x68
Flipper-W5500,result,3.238689917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238694917,0.000000083,,
Flipper-W5500,enable,3.238696083,0.000000083,,
Flipper-W5500,result,3.238697583,0.000003833,0x01,0x00
Flipper-W5500,result,3.238701583,0.000003833,0x02,0x02
Flipper-W5500,result,3.238705583,0.000003833,0x03,0x68
Flipper-W5500,result,3.23871225,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238717333,0.000000083,,
Flipper-W5500,enable,3.2387185,0.000000083,,
Flipper-W5500,result,3.23872,0.000003833,0x01,0x00
Flipper-W5500,result,3.238724,0.000003833,0x02,0x02
Flipper-W5500,result,3.238728,0.000003833,0x03,0x68
Flipper-W5500,result,3.23873475,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23873975,0.000000083,,
Flipper-W5500,enable,3.238740917,0.000000083,,
Flipper-W5500,result,3.238742417,0.000003833,0x01,0x00
Flipper-W5500,result,3.238746417,0.000003833,0x02,0x02
Flipper-W5500,result,3.238750417,0.000003833,0x03,0x68
Flipper-W5500,result,3.238757083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238762167,0.000000083,,
Flipper-W5500,enable,3.238763333,0.000000083,,
Flipper-W5500,result,3.238764833,0.000003833,0x01,0x00
Flipper-W5500,result,3.238768833,0.000003833,0x02,0x02
Flipper-W5500,result,3.238772833,0.000003833,0x03,0x68
Flipper-W5500,result,3.2387795,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238784583,0.000000083,,
Flipper-W5500,enable,3.23878575,0.000000083,,
Flipper-W5500,result,3.23878725,0.000003833,0x01,0x00
Flipper-W5500,result,3.23879125,0.000003833,0x02,0x02
Flipper-W5500,result,3.23879525,0.000003833,0x03,0x68
Flipper-W5500,result,3.238801917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238807,0.000000083,,
Flipper-W5500,enable,3.238808167,0.000000083,,
Flipper-W5500,result,3.238809667,0.000003833,0x01,0x00
Flipper-W5500,result,3.238813667,0.000003833,0x02,0x02
Flipper-W5500,result,3.238817667,0.000003833,0x03,0x68
Flipper-W5500,result,3.238824333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238829417,0.000000083,,
Flipper-W5500,enable,3.238830583,0.000000083,,
Flipper-W5500,result,3.238832083,0.000003833,0x01,0x00
Flipper-W5500,result,3.238836083,0.000003833,0x02,0x02
Flipper-W5500,result,3.238840083,0.000003833,0x03,0x68
Flipper-W5500,result,3.23884675,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238851833,0.000000083,,
Flipper-W5500,enable,3.238853,0.000000083,,
Flipper-W5500,result,3.2388545,0.000003833,0x01,0x00
Flipper-W5500,result,3.2388585,0.000003833,0x02,0x02
Flipper-W5500,result,3.2388625,0.000003833,0x03,0x68
Flipper-W5500,result,3.238869167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23887425,0.000000083,,
Flipper-W5500,enable,3.238875333,0.000000083,,
Flipper-W5500,result,3.238876917,0.000003833,0x01,0x00
Flipper-W5500,result,3.238880917,0.000003833,0x02,0x02
Flipper-W5500,result,3.238884917,0.000003833,0x03,0x68
Flipper-W5500,result,3.238891583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238896667,0.000000083,,
Flipper-W5500,enable,3.23889775,0.000000083,,
Flipper-W5500,result,3.23889925,0.000003833,0x01,0x00
Flipper-W5500,result,3.23890325,0.000003833,0x02,0x02
Flipper-W5500,result,3.23890725,0.000003833,0x03,0x68
Flipper-W5500,result,3.238914,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238919083,0.000000083,,
Flipper-W5500,enable,3.238920167,0.000000083,,
Flipper-W5500,result,3.238921667,0.000003833,0x01,0x00
Flipper-W5500,result,3.238925667,0.000003833,0x02,0x02
Flipper-W5500,result,3.238929667,0.000003833,0x03,0x68
Flipper-W5500,result,3.238936417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238941417,0.000000083,,
Flipper-W5500,enable,3.238942583,0.000000083,,
Flipper-W5500,result,3.238944083,0.000003833,0x01,0x00
Flipper-W5500,result,3.238948083,0.000003833,0x02,0x02
Flipper-W5500,result,3.238952083,0.000003833,0x03,0x68
Flipper-W5500,result,3.23895875,0.000003833,0x04,0x00
Flipper-W5500,disable,3.238963833,0.000000083,,
Flipper-W5500,enable,3.238965,0.000000083,,
Flipper-W5500,result,3.2389665,0.000003833,0x01,0x00
Flipper-W5500,result,3.2389705,0.000003833,0x02,0x02
Flipper-W5500,result,3.2389745,0.000003833,0x03,0x68
Flipper-W5500,result,3.238981167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23898625,0.000000083,,
Flipper-W5500,enable,3.238987417,0.000000083,,
Flipper-W5500,result,3.238988917,0.000003833,0x01,0x00
Flipper-W5500,result,3.238992917,0.000003833,0x02,0x02
Flipper-W5500,result,3.238996917,0.000003833,0x03,0x68
Flipper-W5500,result,3.239003583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.239008667,0.000000083,,
Flipper-W5500,enable,3.239009833,0.000000083,,
Flipper-W5500,result,3.239011333,0.000003833,0x01,0x00
Flipper-W5500,result,3.239015333,0.000003833,0x02,0x02
Flipper-W5500,result,3.239019333,0.000003833,0x03,0x68
Flipper-W5500,result,3.239026,0.000003833,0x04,0x00
Flipper-W5500,disable,3.239031083,0.000000083,,
Flipper-W5500,enable,3.23903225,0.000000083,,
Flipper-W5500,result,3.23903375,0.000003833,0x01,0x00
Flipper-W5500,result,3.23903775,0.000003833,0x02,0x02
Flipper-W5500,result,3.23904175,0.000003833,0x03,0x68
Flipper-W5500,result,3.239048417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.2390535,0.000000083,,
Flipper-W5500,enable,3.239054667,0.000000083,,
Flipper-W5500,result,3.239056167,0.000003833,0x01,0x00
Flipper-W5500,result,3.239060167,0.000003833,0x02,0x02
Flipper-W5500,result,3.239064167,0.000003833,0x03,0x68
Flipper-W5500,result,3.239070833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.239075917,0.000000083,,
Flipper-W5500,enable,3.239077,0.000000083,,
Flipper-W5500,result,3.239078583,0.000003833,0x01,0x00
Flipper-W5500,result,3.239082583,0.000003833,0x02,0x02
Flipper-W5500,result,3.239086583,0.000003833,0x03,0x68
Flipper-W5500,result,3.23909325,0.000003833,0x04,0x00
Flipper-W5500,disable,3.239098333,0.000000083,,
Flipper-W5500,enable,3.239099417,0.000000083,,
Flipper-W5500,result,3.239100917,0.000003833,0x01,0x00
Flipper-W5500,result,3.239104917,0.000003833,0x02,0x02
Flipper-W5500,result,3.239108917,0.000003833,0x03,0x68
Flipper-W5500,result,3.239115667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.23912075,0.000000083,,
Flipper-W5500,enable,3.239121833,0.000000083,,
Flipper-W5500,result,3.239123333,0.000003833,0x01,0x00
Flipper-W5500,result,3.239127333,0.000003833,0x02,0x02
Flipper-W5500,result,3.239131333,0.000003833,0x03,0x68
Flipper-W5500,result,3.239138083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.239143083,0.000000083,,
Flipper-W5500,enable,3.23914425,0.000000083,,
Flipper-W5500,result,3.23914575,0.000003833,0x01,0x00
Flipper-W5500,result,3.23914975,0.000003833,0x02,0x02
Flipper-W5500,result,3.23915375,0.000003833,0x03,0x68
Flipper-W5500,result,3.239160417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.2391655,0.000000083,,
Flipper-W5500,enable,3.239166667,0.000000083,,
Flipper-W5500,result,3.239168167,0.000003833,0x01,0x00
Flipper-W5500,result,3.239172167,0.000003833,0x02,0x02
Flipper-W5500,result,3.239176167,0.000003833,0x03,0x68
Flipper-W5500,result,3.239182833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.239187917,0.000000083,,
Flipper-W5500,enable,3.239189083,0.000000083,,
Flipper-W5500,result,3.239190583,0.000003833,0x01,0x00
Flipper-W5500,result,3.239194583,0.000003833,0x02,0x02
Flipper-W5500,result,3.239198583,0.000003833,0x03,0x68
Flipper-W5500,result,3.23920525,0.000003833,0x04,0x00
Flipper-W5500,disable,3.239210333,0.000000083,,
Flipper-W5500,enable,3.2392115,0.000000083,,
Flipper-W5500,result,3.239213,0.000003833,0x01,0x00
